Date,ChosenTicker
2024-01-16,ISRG
2024-01-17,ZTS
2024-01-18,GOOGL
2024-01-19,PFE
2024-01-22,MRK
2024-01-23,VZ
2024-01-24,HD
2024-01-25,SBUX
2024-01-26,MMC
2024-01-29,AON
2024-01-30,ACN
2024-01-31,V
2024-02-01,BRK-B
2024-02-02,EOG
2024-02-05,PEP
2024-02-06,FI
2024-02-07,CI
2024-02-08,HON
2024-02-09,MU
2024-02-12,INTU
2024-02-13,NVDA
2024-02-14,BLK
2024-02-15,PGR
2024-02-16,ALL
2024-02-20,AMZN
2024-02-21,AMAT
2024-02-22,QCOM
2024-02-23,GE
2024-02-26,C
2024-02-27,EL
2024-02-28,ABT
2024-02-29,CME
2024-03-01,LOW
2024-03-04,SO
2024-03-05,DE
2024-03-06,AMT
2024-03-07,INTC
2024-03-08,REGN
2024-03-11,NOW
2024-03-12,BAC
2024-03-13,RTX
2024-03-14,GILD
2024-03-15,BKNG
2024-03-18,META
2024-03-19,BDX
2024-03-20,CSCO
2024-03-21,HUM
2024-03-22,NFLX
2024-03-25,KO
2024-03-26,SPGI
2024-03-27,EQIX
2024-03-28,TMO
2024-04-01,TGT
2024-04-02,DIS
2024-04-03,CVX
2024-04-04,ADP
2024-04-05,WMT
2024-04-08,AIG
2024-04-09,MA
2024-04-10,CB
2024-04-11,JPM
2024-04-12,IBM
2024-04-15,PNC
2024-04-16,JNJ
2024-04-17,MO
2024-04-18,DUK
2024-04-19,DHR
2024-04-22,PLD
2024-04-23,USB
2024-04-24,VRTX
2024-04-25,MDT
2024-04-26,ADI
2024-04-29,MCD
2024-04-30,LIN
2024-05-01,AMGN
2024-05-02,CL
2024-05-03,GM
2024-05-06,CAT
2024-05-07,ABBV
2024-05-08,SYK
2024-05-09,LMT
2024-05-10,ICE
2024-05-13,MSFT
2024-05-14,NEE
2024-05-15,WFC
2024-05-16,FDX
2024-05-17,C
2024-05-20,APD
2024-05-21,ADBE
2024-05-22,HD
2024-05-23,REGN
2024-05-24,ISRG
2024-05-28,T
2024-05-29,MMC
2024-05-30,SHW
2024-05-31,MRK
2024-06-03,XOM
2024-06-04,ACN
2024-06-05,NSC
2024-06-06,CI
2024-06-07,CAT
2024-06-10,PEP
2024-06-11,FI
2024-06-12,BRK-B
2024-06-13,INTU
2024-06-14,GOOGL
2024-06-17,ADP
2024-06-18,MU
2024-06-20,GS
2024-06-21,NVDA
2024-06-24,AMZN
2024-06-25,MS
2024-06-26,QCOM
2024-06-27,BLK
2024-06-28,UNP
2024-07-01,INTC
2024-07-02,PM
2024-07-03,GE
2024-07-05,COST
2024-07-08,ABT
2024-07-09,V
2024-07-10,DE
2024-07-11,TXN
2024-07-12,EL
2024-07-15,RTX
2024-07-16,GILD
2024-07-17,LOW
2024-07-18,ZTS
2024-07-19,MU
2024-07-22,ZTS
2024-07-23,NOW
2024-07-24,ALL
2024-07-25,KO
2024-07-26,BAC
2024-07-29,DIS
2024-07-30,HUM
2024-07-31,ADI
2024-08-01,WMT
2024-08-02,SBUX
2024-08-05,MDT
2024-08-06,AMAT
2024-08-07,SPGI
2024-08-08,EOG
2024-08-09,BDX
2024-08-12,CSCO
2024-08-13,AMGN
2024-08-14,PG
2024-08-15,PLD
2024-08-16,TMO
2024-08-19,UNH
2024-08-20,JPM
2024-08-21,GS
2024-08-22,CVX
2024-08-23,PFE
2024-08-26,PEP
2024-08-27,META
2024-08-28,USB
2024-08-29,AMT
2024-08-30,HD
2024-09-03,AON
2024-09-04,MCD
2024-09-05,AMD
2024-09-06,WFC
2024-09-09,PNC
2024-09-10,BKNG
2024-09-11,HON
2024-09-12,MSFT
2024-09-13,AAPL
2024-09-16,MA
2024-09-17,GILD
2024-09-18,ABBV
2024-09-19,AIG
2024-09-20,MRK
2024-09-23,LIN
2024-09-24,FDX
2024-09-25,CRM
2024-09-26,GM
2024-09-27,CB
2024-09-30,CI
2024-10-01,NEE
2024-10-02,DUK
2024-10-03,SYK
2024-10-04,LMT
2024-10-07,PM
2024-10-08,JNJ
2024-10-09,MO
2024-10-10,ACN
2024-10-11,PGR
2024-10-14,GOOGL
2024-10-15,PFE
2024-10-16,MMC
2024-10-17,DHR
2024-10-18,APD
2024-10-21,VZ
2024-10-22,BRK-B
2024-10-23,AVGO
2024-10-24,ISRG
2024-10-25,SO
2024-10-28,NVDA
2024-10-29,AMZN
2024-10-30,CME
2024-10-31,BLK
2024-11-01,TGT
2024-11-04,GE
2024-11-05,COST
2024-11-06,INTC
2024-11-07,SBUX
2024-11-08,QCOM
2024-11-11,DE
2024-11-12,AVGO
2024-11-13,HUM
2024-11-14,ZTS
2024-11-15,NOW
2024-11-18,ALL
2024-11-19,ABT
2024-11-20,NSC
2024-11-21,RTX
2024-11-22,ADP
2024-11-25,WMT
2024-11-26,AON
2024-11-27,DIS
2024-11-29,PNC
2024-12-02,MDT
2024-12-03,ZTS
2024-12-04,LOW
2024-12-05,NFLX
2024-12-06,EL
2024-12-09,KO
2024-12-10,FI
2024-12-11,AMGN
2024-12-12,CL
2024-12-13,PLD
2024-12-16,BAC
2024-12-17,SPGI
2024-12-18,VRTX
2024-12-19,MCD
2024-12-20,XOM
2024-12-23,TMO
2024-12-24,PG
2024-12-26,BKNG
2024-12-27,FI
2024-12-30,MA
2024-12-31,GILD
2025-01-02,CVX
2025-01-03,CB
2025-01-06,PEP
2025-01-07,JPM
2025-01-08,NFLX
2025-01-10,BDX
2025-01-13,C
2025-01-14,HD
2025-01-15,LIN
2025-01-16,USB
2025-01-17,ADBE
2025-01-21,WFC
2025-01-22,MRK
2025-01-23,TXN
2025-01-24,ABBV
2025-01-27,AIG
2025-01-28,LMT
2025-01-29,PM
2025-01-30,GOOGL
2025-01-31,PFE
2025-02-03,GM
2025-02-04,CRM
2025-02-05,CI
2025-02-06,HON
2025-02-07,MSFT
2025-02-10,AAPL
2025-02-11,DUK
2025-02-12,CSCO
2025-02-13,MMC
2025-02-14,MO
2025-02-18,JNJ
2025-02-19,COST
2025-02-20,FDX
2025-02-21,CAT
2025-02-24,APD
2025-02-25,IBM
2025-02-26,ACN
2025-02-27,UNP
2025-02-28,BRK-B
2025-03-03,EOG
2025-03-04,ISRG
2025-03-05,MS
2025-03-06,MU
2025-03-07,VRTX
2025-03-10,INTC
2025-03-11,SBUX
2025-03-12,NVDA
2025-03-13,AMZN
2025-03-14,EQIX
2025-03-17,ALL
2025-03-18,LMT
2025-03-19,LIN
2025-03-20,BLK
2025-03-21,PGR
2025-03-24,GE
2025-03-25,CSCO
2025-03-26,HUM
2025-03-27,T
2025-03-28,DE
2025-03-31,AMT
2025-04-01,USB
2025-04-02,AVGO
2025-04-03,RTX
2025-04-04,META
2025-04-07,ABT
2025-04-08,AMAT
2025-04-09,DIS
2025-04-10,LOW
2025-04-11,SO
2025-04-14,PNC
2025-04-15,MDT
2025-04-16,T
2025-04-17,PEP
2025-04-21,FI
2025-04-22,GM
2025-04-23,NEE
2025-04-24,QCOM
2025-04-25,KO
2025-04-28,BAC
2025-04-29,WMT
2025-04-30,ICE
2025-05-01,GOOGL
2025-05-02,ADP
2025-05-05,SPGI
2025-05-06,INTU
2025-05-07,PLD
2025-05-08,JPM
2025-05-09,GS
2025-05-12,AMGN
2025-05-13,UNH
2025-05-14,NOW
2025-05-15,META
2025-05-16,MCD
2025-05-19,XOM
2025-05-20,BDX
2025-05-21,C
2025-05-22,EL
2025-05-23,TMO
2025-05-27,V
2025-05-28,MSFT
2025-05-29,MO
2025-05-30,BKNG
2025-06-02,GILD
2025-06-03,MMC
2025-06-04,COST
2025-06-05,CI
2025-06-06,AAPL
2025-06-09,BRK-B
2025-06-10,AMD
2025-06-11,ALL
2025-06-12,MA
2025-06-13,ADP
2025-06-16,ISRG
2025-06-17,MS
2025-06-18,CVX
2025-06-20,CB
2025-06-23,HD
2025-06-24,SYK
2025-06-25,ABBV
2025-06-26,AON
2025-06-27,FDX
2025-06-30,C
2025-07-01,JNJ
2025-07-02,MO
2025-07-03,MRK
2025-07-07,XOM
2025-07-08,WFC
2025-07-09,ACN
2025-07-10,PG
2025-07-11,DUK
2025-07-14,CSCO
2025-07-15,APD
2025-07-16,VZ
2025-07-17,NVDA
2025-07-18,MU
2025-07-21,ADI
2025-07-22,AMZN
2025-07-23,NSC
2025-07-24,GE
2025-07-25,COST
2021-09-28,INTC
2021-09-29,AIG
2021-09-30,DIS
2021-10-01,BLK
2021-10-04,CME
2021-10-05,LMT
2021-10-06,PM
2021-10-07,HUM
2021-10-08,NFLX
2021-10-11,USB
2021-10-12,ADBE
2021-10-13,QCOM
2021-10-14,PNC
2021-10-15,MDT
2021-10-18,ZTS
2021-10-19,AMGN
2021-10-20,CL
2021-10-21,DE
2021-10-22,TXN
2021-10-25,LOW
2021-10-26,EQIX
2021-10-27,ABT
2021-10-28,TGT
2021-10-29,GOOGL
2021-11-01,CB
2021-11-02,JPM
2021-11-03,IBM
2021-11-04,WMT
2021-11-05,SYK
2021-11-08,BAC
2021-11-09,FDX
2021-11-10,CRM
2021-11-11,TMO
2021-11-12,UNH
2021-11-15,RTX
2021-11-16,GILD
2021-11-17,MCD
2021-11-18,LIN
2021-11-19,PLD
2021-11-22,SPGI
2021-11-23,T
2021-11-24,KO
2021-11-26,MSFT
2021-11-29,CAT
2021-11-30,JNJ
2021-12-01,C
2021-12-02,BDX
2021-12-03,SBUX
2021-12-06,PEP
2021-12-07,FI
2021-12-08,BKNG
2021-12-09,META
2021-12-10,GM
2021-12-13,HON
2021-12-14,ACN
2021-12-15,UNP
2021-12-16,CI
2021-12-17,MO
2021-12-20,NOW
2021-12-21,MMC
2021-12-22,AON
2021-12-23,CVX
2021-12-27,CRM
2021-12-28,WFC
2021-12-29,EL
2021-12-30,BRK-B
2021-12-31,INTU
2022-01-03,ABBV
2022-01-04,DHR
2022-01-05,ALL
2022-01-06,MA
2022-01-07,GILD
2022-01-10,APD
2022-01-11,AMD
2022-01-12,DUK
2022-01-13,CSCO
2022-01-14,MRK
2022-01-18,REGN
2022-01-19,ISRG
2022-01-20,PGR
2022-01-21,HD
2022-01-24,ICE
2022-01-25,NVDA
2022-01-26,MU
2022-01-27,VRTX
2022-01-28,GE
2022-01-31,NEE
2022-02-01,DIS
2022-02-02,AMZN
2022-02-03,V
2022-02-04,HUM
2022-02-07,AMAT
2022-02-08,INTC
2022-02-09,AIG
2022-02-10,QCOM
2022-02-11,BLK
2022-02-14,CME
2022-02-15,LMT
2022-02-16,PM
2022-02-17,USB
2022-02-18,AMT
2022-02-22,AMGN
2022-02-23,PG
2022-02-24,PNC
2022-02-25,GOOGL
2022-02-28,CB
2022-03-01,DE
2022-03-02,AVGO
2022-03-03,MSFT
2022-03-04,AAPL
2022-03-07,WMT
2022-03-08,SYK
2022-03-09,BKNG
2022-03-10,CB
2022-03-11,JPM
2022-03-14,VZ
2022-03-15,ABT
2022-03-16,SO
2022-03-17,FDX
2022-03-18,COST
2022-03-21,RTX
2022-03-22,GILD
2022-03-23,ACN
2022-03-24,TGT
2022-03-25,SPGI
2022-03-28,GS
2022-03-29,LOW
2022-03-30,NSC
2022-03-31,MDT
2022-04-01,ADI
2022-04-04,MCD
2022-04-05,LIN
2022-04-06,PLD
2022-04-07,BAC
2022-04-08,TMO
2022-04-11,UNH
2022-04-12,BDX
2022-04-13,SHW
2022-04-14,GM
2022-04-18,PFE
2022-04-19,CI
2022-04-20,HON
2022-04-21,KO
2022-04-22,FI
2022-04-25,WFC
2022-04-26,MMC
2022-04-27,DHR
2022-04-28,APD
2022-04-29,ADBE
2022-05-02,PEP
2022-05-03,GILD
2022-05-04,BRK-B
2022-05-05,TXN
2022-05-06,CVX
2022-05-09,HON
2022-05-10,ABBV
2022-05-11,SBUX
2022-05-12,EL
2022-05-13,ISRG
2022-05-16,UNP
2022-05-17,JNJ
2022-05-18,CAT
2022-05-19,DUK
2022-05-20,C
2022-05-23,MA
2022-05-24,PFE
2022-05-25,NOW
2022-05-26,ALL
2022-05-27,MRK
2022-05-31,AMD
2022-06-01,HD
2022-06-02,REGN
2022-06-03,GE
2022-06-06,MO
2022-06-07,MU
2022-06-08,EOG
2022-06-09,NVDA
2022-06-10,AMZN
2022-06-13,MS
2022-06-14,DIS
2022-06-15,BKNG
2022-06-16,META
2022-06-17,HUM
2022-06-21,ZTS
2022-06-22,INTC
2022-06-23,AON
2022-06-24,USB
2022-06-27,INTU
2022-06-28,LMT
2022-06-29,AIG
2022-06-30,BLK
2022-07-01,CL
2022-07-05,GOOGL
2022-07-06,HON
2022-07-07,AMGN
2022-07-08,EQIX
2022-07-11,NOW
2022-07-12,PFE
2022-07-13,RTX
2022-07-14,FI
2022-07-15,MSFT
2022-07-18,CRM
2022-07-19,ABT
2022-07-20,PGR
2022-07-21,ACN
2022-07-22,V
2022-07-25,PLD
2022-07-26,QCOM
2022-07-27,PNC
2022-07-28,FDX
2022-07-29,C
2022-08-01,DE
2022-08-02,AMT
2022-08-03,MDT
2022-08-04,NFLX
2022-08-05,WMT
2022-08-08,PM
2022-08-09,ISRG
2022-08-10,AMAT
2022-08-11,BRK-B
2022-08-12,VRTX
2022-08-15,TMO
2022-08-16,CME
2022-08-17,PEP
2022-08-18,BAC
2022-08-19,MA
2022-08-22,NEE
2022-08-23,WFC
2022-08-24,CI
2022-08-25,AAPL
2022-08-26,MCD
2022-08-29,XOM
2022-08-30,BDX
2022-08-31,CSCO
2022-09-01,SPGI
2022-09-02,GS
2022-09-06,KO
2022-09-07,ALL
2022-09-08,JPM
2022-09-09,IBM
2022-09-12,GM
2022-09-13,COST
2022-09-14,ABBV
2022-09-15,SYK
2022-09-16,LOW
2022-09-19,NSC
2022-09-20,JNJ
2022-09-21,CAT
2022-09-22,HD
2022-09-23,ICE
2022-09-26,CVX
2022-09-27,CB
2022-09-28,APD
2022-09-29,VZ
2022-09-30,DUK
2022-10-03,CSCO
2022-10-04,MRK
2022-10-05,REGN
2022-10-06,EL
2022-10-07,MMC
2022-10-10,DHR
2022-10-11,AMZN
2022-10-12,SO
2022-10-13,MU
2022-10-14,AMAT
2022-10-17,GE
2022-10-18,MO
2022-10-19,BKNG
2022-10-20,GILD
2022-10-21,HUM
2022-10-24,ADI
2022-10-25,GOOGL
2022-10-26,ADP
2022-10-27,BLK
2022-10-28,TGT
2022-10-31,NVDA
2022-11-01,INTC
2022-11-02,SBUX
2022-11-03,DIS
2022-11-04,LMT
2022-11-07,AON
2022-11-08,ABT
2022-11-09,PG
2022-11-10,AMGN
2022-11-11,CL
2022-11-14,NOW
2022-11-15,FI
2022-11-16,USB
2022-11-17,ADBE
2022-11-18,PNC
2022-11-21,FDX
2022-11-22,CRM
2022-11-23,PLD
2022-11-25,ALL
2022-11-28,MSFT
2022-11-29,AAPL
2022-11-30,WMT
2022-12-01,ICE
2022-12-02,JPM
2022-12-05,AMT
2022-12-06,BRK-B
2022-12-07,TXN
2022-12-08,GM
2022-12-09,CAT
2022-12-12,ACN
2022-12-13,UNH
2022-12-14,QCOM
2022-12-15,CI
2022-12-16,CB
2022-12-19,MDT
2022-12-20,EOG
2022-12-21,PEP
2022-12-22,META
2022-12-23,RTX
2022-12-27,GILD
2022-12-28,TMO
2022-12-29,EQIX
2022-12-30,BAC
2023-01-03,DE
2023-01-04,INTU
2023-01-05,WFC
2023-01-06,BDX
2023-01-09,DHR
2023-01-10,SPGI
2023-01-11,AVGO
2023-01-12,MA
2023-01-13,PFE
2023-01-17,MMC
2023-01-18,C
2023-01-19,KO
2023-01-20,ABBV
2023-01-23,XOM
2023-01-24,DUK
2023-01-25,COST
2023-01-26,HD
2023-01-27,REGN
2023-01-30,CVX
2023-01-31,ADP
2023-02-01,ISRG
2023-02-02,MS
2023-02-03,MRK
2023-02-06,LIN
2023-02-07,LOW
2023-02-08,UNP
2023-02-09,APD
2023-02-10,AMD
2023-02-13,MCD
2023-02-14,XOM
2023-02-15,EL
2023-02-16,JNJ
2023-02-17,NEE
2023-02-21,AMZN
2023-02-22,T
2023-02-23,GILD
2023-02-24,MU
2023-02-27,VRTX
2023-02-28,GE
2023-03-01,MO
2023-03-02,GOOGL
2023-03-03,PFE
2023-03-06,HUM
2023-03-07,ADI
2023-03-08,BKNG
2023-03-09,META
2023-03-10,LMT
2023-03-13,PM
2023-03-14,BLK
2023-03-15,PGR
2023-03-16,DIS
2023-03-17,ABT
2023-03-20,SO
2023-03-21,INTC
2023-03-22,LIN
2023-03-23,AMGN
2023-03-24,V
2023-03-27,USB
2023-03-28,IBM
2023-03-29,MSFT
2023-03-30,C
2023-03-31,PNC
2023-04-03,NVDA
2023-04-04,PLD
2023-04-05,ALL
2023-04-06,FDX
2023-04-10,CAT
2023-04-11,GM
2023-04-12,HON
2023-04-13,BAC
2023-04-14,CVX
2023-04-17,ADP
2023-04-18,WMT
2023-04-19,AIG
2023-04-20,RTX
2023-04-21,HON
2023-04-24,NOW
2023-04-25,JPM
2023-04-26,GS
2023-04-27,TMO
2023-04-28,NSC
2023-05-01,WFC
2023-05-02,FI
2023-05-03,ISRG
2023-05-04,NFLX
2023-05-05,MMC
2023-05-08,SHW
2023-05-09,MA
2023-05-10,MDT
2023-05-11,CME
2023-05-12,BRK-B
2023-05-15,EOG
2023-05-16,ABBV
2023-05-17,SYK
2023-05-18,PEP
2023-05-19,CI
2023-05-22,CSCO
2023-05-23,HD
2023-05-24,ICE
2023-05-25,ACN
2023-05-26,TGT
2023-05-30,KO
2023-05-31,QCOM
2023-06-01,DE
2023-06-02,TXN
2023-06-05,MCD
2023-06-06,ADBE
2023-06-07,DUK
2023-06-08,DHR
2023-06-09,BDX
2023-06-12,AAPL
2023-06-13,LOW
2023-06-14,PG
2023-06-15,SPGI
2023-06-16,INTU
2023-06-20,MRK
2023-06-21,VZ
2023-06-22,APD
2023-06-23,AMD
2023-06-26,EL
2023-06-27,JNJ
2023-06-28,CRM
2023-06-29,AMZN
2023-06-30,CL
2023-07-03,MU
2023-07-05,AMT
2023-07-06,GE
2023-07-07,DHR
2023-07-10,GOOGL
2023-07-11,ADP
2023-07-12,HUM
2023-07-13,ADI
2023-07-14,BKNG
2023-07-17,META
2023-07-18,AMGN
2023-07-19,UNH
2023-07-20,LMT
2023-07-21,REGN
2023-07-24,USB
2023-07-25,IBM
2023-07-26,NVDA
2023-07-27,PNC
2023-07-28,DIS
2023-07-31,BLK
2023-08-01,MS
2023-08-02,ABT
2023-08-03,UNP
2023-08-04,FDX
2023-08-07,NEE
2023-08-08,ALL
2023-08-09,INTC
2023-08-10,AON
2023-08-11,PLD
2023-08-14,FI
2023-08-15,MSFT
2023-08-16,NEE
2023-08-17,ISRG
2023-08-18,T
2023-08-21,WMT
2023-08-22,ICE
2023-08-23,CVX
2023-08-24,ADP
2023-08-25,DE
2023-08-28,AVGO
2023-08-29,NOW
2023-08-30,BAC
2023-08-31,GM
2023-09-01,COST
2023-09-05,MDT
2023-09-06,EOG
2023-09-07,PEP
2023-09-08,GILD
2023-09-11,RTX
2023-09-12,BRK-B
2023-09-13,EQIX
2023-09-14,MA
2023-09-15,PFE
2023-09-18,CI
2023-09-19,CB
2023-09-20,MMC
2023-09-21,CSCO
2023-09-22,WFC
2023-09-25,TMO
2023-09-26,NSC
2023-09-27,MCD
2023-09-28,TXN
2023-09-29,KO
2023-10-02,JPM
2023-10-03,VRTX
2023-10-04,MRK
2023-10-05,ADBE
2023-10-06,EL
2023-10-09,HD
2023-10-10,ICE
2023-10-11,BDX
2023-10-12,MO
2023-10-13,QCOM
2023-10-16,ABBV
2023-10-17,AIG
2023-10-18,ACN
2023-10-19,CME
2023-10-20,JNJ
2023-10-23,AAPL
2023-10-24,APD
2023-10-25,IBM
2023-10-26,DUK
2023-10-27,SHW
2023-10-30,LOW
2023-10-31,PGR
2023-11-01,SPGI
2023-11-02,INTU
2023-11-03,AMZN
2023-11-06,V
2023-11-07,MU
2023-11-08,GS
2023-11-09,GE
2023-11-10,C
2023-11-13,BKNG
2023-11-14,META
2023-11-15,AMGN
2023-11-16,PG
2023-11-17,GOOGL
2023-11-20,HON
2023-11-21,HUM
2023-11-22,ADI
2023-11-24,LMT
2023-11-27,SBUX
2023-11-28,DIS
2023-11-29,NVDA
2023-11-30,PLD
2023-12-01,ALL
2023-12-04,BLK
2023-12-05,SO
2023-12-06,MSFT
2023-12-07,CAT
2023-12-08,FDX
2023-12-11,CRM
2023-12-12,MDT
2023-12-13,AMAT
2023-12-14,NOW
2023-12-15,USB
2023-12-18,VRTX
2023-12-19,RTX
2023-12-20,ADP
2023-12-21,DE
2023-12-22,AVGO
2023-12-26,PNC
2023-12-27,WFC
2023-12-28,ABT
2023-12-29,TGT
2024-01-02,WMT
2024-01-03,PM
2024-01-04,EL
2024-01-05,BAC
2024-01-08,GM
2024-01-09,AAPL
2024-01-10,CVX
2024-01-11,NEE
2024-01-12,BRK-B
2024-01-16,AMT
2024-01-17,INTC
2024-01-18,REGN
2024-01-19,BDX
2024-01-22,CSCO
2024-01-23,CI
2024-01-24,PFE
2024-01-25,MMC
2024-01-26,COST
2024-01-29,LOW
2024-01-30,NFLX
2024-01-31,ACN
2024-02-01,CL
2024-02-02,PEP
2024-02-05,GILD
2024-02-06,MRK
2024-02-07,XOM
2024-02-08,KO
2024-02-09,MA
2024-02-12,CAT
2024-02-13,ISRG
2024-02-14,T
2024-02-15,APD
2024-02-16,VZ
2024-02-20,TMO
2024-02-21,UNH
2024-02-22,DUK
2024-02-23,SHW
2024-02-26,JPM
2024-02-27,AMD
2024-02-28,QCOM
2024-02-29,SPGI
2024-03-01,EOG
2024-03-04,HD
2024-03-05,SYK
2024-03-06,ABBV
2024-03-07,AON
2024-03-08,JNJ
2024-03-11,SHW
2024-03-12,MCD
2024-03-13,LIN
2024-03-14,AMZN
2024-03-15,UNP
2024-03-18,MU
2024-03-19,GS
2024-03-20,BKNG
2024-03-21,FI
2024-03-22,GE
2024-03-25,MO
2024-03-26,AMGN
2024-03-27,EQIX
2024-03-28,GILD
2024-04-01,GOOGL
2024-04-02,ADP
2024-04-03,HUM
2024-04-04,ADI
2024-04-05,PLD
2024-04-08,DIS
2024-04-09,FDX
2024-04-10,CRM
2024-04-11,LMT
2024-04-12,SBUX
2024-04-15,NVDA
2024-04-16,ALL
2024-04-17,MSFT
2024-04-18,AAPL
2024-04-19,MMC
2024-04-22,CSCO
2024-04-23,DE
2024-04-24,TXN
2024-04-25,USB
2024-04-26,ADBE
2024-04-29,BLK
2024-04-30,MS
2024-05-01,META
2024-05-02,GM
2024-05-03,NEE
2024-05-06,APD
2024-05-07,IBM
2024-05-08,PNC
2024-05-09,WFC
2024-05-10,WMT
2024-05-13,AMD
2024-05-14,MDT
2024-05-15,INTU
2024-05-16,ABT
2024-05-17,CME
2024-05-20,CVX
2024-05-21,HON
2024-05-22,ACN
2024-05-23,ZTS
2024-05-24,EL
2024-05-28,FI
2024-05-29,BRK-B
2024-05-30,AVGO
2024-05-31,RTX
2024-06-03,GILD
2024-06-04,CI
2024-06-05,CB
2024-06-06,BDX
2024-06-07,C
2024-06-10,QCOM
2024-06-11,PEP
2024-06-12,META
2024-06-13,MRK
2024-06-14,LIN
2024-06-17,LOW
2024-06-18,SO
2024-06-20,MA
2024-06-21,PFE
2024-06-24,KO
2024-06-25,BAC
2024-06-26,HD
2024-06-27,AIG
2024-06-28,ABBV
2024-07-01,PM
2024-07-02,INTC
2024-07-03,SBUX
2024-07-05,TMO
2024-07-08,CL
2024-07-09,ISRG
2024-07-10,V
2024-07-11,SPGI
2024-07-12,VRTX
2024-07-15,JNJ
2024-07-16,CRM
2024-07-17,JPM
2024-07-18,VZ
2024-07-19,NOW
2024-07-22,MCD
2024-07-23,EOG
2024-07-24,DUK
2024-07-25,COST
2024-07-26,AMZN
2024-07-29,AMAT
2024-07-30,MU
2024-07-31,NFLX
2024-08-01,BKNG
2024-08-02,FI
2024-08-05,GOOGL
2024-08-06,HON
2024-08-07,AMGN
2024-08-08,PG
2024-08-09,GE
2024-08-12,MO
2024-08-13,HUM
2024-08-14,T
2024-08-15,FDX
2024-08-16,CAT
2024-08-19,PLD
2024-08-20,DIS
2024-08-21,USB
2024-08-22,AMT
2024-08-23,MSFT
2024-08-26,AAPL
2024-08-27,LMT
2024-08-28,AON
2024-08-29,APD
2024-08-30,AVGO
2024-09-03,PNC
2024-09-04,GM
2024-09-05,C
2024-09-06,BLK
2024-09-09,NSC
2024-09-10,MMC
2024-09-11,SHW
2024-09-12,CVX
2024-09-13,CB
2024-09-16,DE
2024-09-17,ADBE
2024-09-18,ALL
2024-09-19,WMT
2024-09-20,SYK
2024-09-23,ABT
2024-09-24,TGT
2024-09-25,NVDA
2024-09-26,WFC
2024-09-27,BAC
2024-09-30,MDT
2024-10-01,ZTS
2024-10-02,EL
2024-10-03,LOW
2024-10-04,PGR
2024-10-07,BRK-B
2024-10-08,GS
2024-10-09,KO
2024-10-10,PEP
2024-10-11,NEE
2024-10-14,ACN
2024-10-15,UNH
2024-10-16,ABBV
2024-10-17,AIG
2024-10-18,MA
2024-10-21,META
2024-10-22,SPGI
2024-10-23,VRTX
2024-10-24,INTC
2024-10-25,PM
2024-10-28,NOW
2024-10-29,JPM
2024-10-30,ZTS
2024-10-31,MRK
2024-11-01,XOM
2024-11-04,CI
2024-11-05,CB
2024-11-06,DUK
2024-11-07,CSCO
2024-11-08,BDX
2024-11-11,COST
2024-11-12,MCD
2024-11-13,AMD
2024-11-14,RTX
2024-11-15,QCOM
2024-11-18,HD
2024-11-19,IBM
2024-11-20,TMO
2024-11-21,UNP
2024-11-22,JNJ
2024-11-25,MO
2024-11-26,ISRG
2024-11-27,MS
2024-11-29,AMZN
2024-12-02,CME
2024-12-03,BKNG
2024-12-04,FI
2024-12-05,HUM
2024-12-06,NFLX
2024-12-09,GE
2024-12-10,C
2024-12-11,MU
2024-12-12,GS
2024-12-13,PLD
2024-12-16,FDX
2024-12-17,CSCO
2024-12-18,USB
2024-12-19,VZ
2024-12-20,GOOGL
2024-12-23,HON
2024-12-24,BLK
2024-12-26,NSC
2024-12-27,MSFT
2024-12-30,CAT
2024-12-31,NVDA
2025-01-02,APD
2025-01-03,ADBE
2025-01-06,DIS
2025-01-07,LMT
2025-01-08,DHR
2025-01-10,AMGN
2025-01-13,CL
2025-01-14,GM
2025-01-15,SHW
2025-01-16,PNC
2025-01-17,ABT
2025-01-21,EQIX
2025-01-22,DE
2025-01-23,EOG
2025-01-24,MMC
2025-01-27,SHW
2025-01-28,RTX
2025-01-29,ALL
2025-01-30,BAC
2025-01-31,CVX
2025-02-03,ADP
2025-02-04,KO
2025-02-05,INTC
2025-02-06,ADBE
2025-02-07,EL
2025-02-10,WMT
2025-02-11,REGN
2025-02-12,LOW
2025-02-13,SO
2025-02-14,MDT
2025-02-18,ZTS
2025-02-19,MA
2025-02-20,GILD
2025-02-21,PEP
2025-02-24,QCOM
2025-02-25,ABBV
2025-02-26,SBUX
2025-02-27,ACN
2025-02-28,PG
2025-03-03,BRK-B
2025-03-04,TXN
2025-03-05,BDX
2025-03-06,AON
2025-03-07,NOW
2025-03-10,WFC
2025-03-11,GILD
2025-03-12,ISRG
2025-03-13,AMAT
2025-03-14,DUK
2025-03-17,COST
2025-03-18,MRK
2025-03-19,ICE
2025-03-20,JPM
2025-03-21,AMT
2025-03-24,TMO
2025-03-25,PGR
2025-03-26,JNJ
2025-03-27,SHW
2025-03-28,HD
2025-03-31,SYK
2025-04-01,MCD
2025-04-02,IBM
2025-04-03,CI
2025-04-04,PFE
2025-04-07,SPGI
2025-04-08,INTU
2025-04-09,MU
2025-04-10,ADI
2025-04-11,MU
2025-04-14,VRTX
2025-04-15,AMZN
2025-04-16,V
2025-04-17,BKNG
2025-04-21,META
2025-04-22,USB
2025-04-23,VZ
